Date,Close,Open,High,Low,Volume,SMA_20,SMA_50,Signal_SMA,ADXP,ADXM,ADX,APO,MFI,Signal_MFI,SAR,RSI,Signal_RSI,UltimateOScillator,Signal_UO,upper,middle,lower,Signal_BB,WMA,Signal_WMA,EMA,Signal_EMA,DEMA,Signal_DEMA,STOCH,Signal_STOCH,Close_1,crecimiento,precios_lead1,target
2022-11-30,148.03,141.395,148.72,140.55,111380880,145.603,,1,12.609445521633928,13.98776054272264,,1.468910256410311,71.07276291078222,1,137.8940313796902,49.409822585843344,0,,0,155.86940288310552,146.87748833502408,137.88557378694264,0,,0,,0,,0,1.167971723921155,1,148.31,1.0003781398673388,0.9993245035564812,1
2022-12-01,148.31,148.21,149.13,146.61,71250416,145.767,,1,11.758500969470532,12.588984488450375,5.982861164585609,1.6264102564103382,69.80017994520279,1,138.2079507520964,49.72850750935913,0,,0,156.06385207462148,147.01391801740274,137.963983960184,0,,0,,0,,0,0.9822953075299615,-1,147.81,0.9993245035564812,0.9983956416561459,0
2022-12-02,147.81,145.96,148.0,145.65,65447446,146.21349999999998,,1,10.582650872523478,12.290086039605345,6.138451115958728,1.499807692307769,62.325994049783375,1,138.51559173705448,49.133300670998196,0,53.73817435202833,0,155.70644885888115,147.08973534907867,138.47302183927619,0,,0,,0,,0,0.9004641010987839,-1,146.63,0.9983956416561459,0.9948480760289058,0
2022-12-05,146.63,147.77,150.9199,145.77,68826442,146.62599999999998,,1,12.444285785271143,11.06107743564481,5.770045839534534,1.2494230769231365,62.1349649493001,1,138.8170799023134,47.682790310725274,0,48.640227092267615,0,155.03241614054332,147.0459510301188,139.05948591969428,0,146.94369892473117,1,147.01600000000002,1,,0,1.0092500656224657,1,142.91,0.9948480760289058,0.9972027021354757,0
2022-12-06,142.91,147.075,147.3,141.92,64727186,146.82549999999998,,1,11.199857206744028,13.804969692080352,6.060753771327582,1.0920512820513295,54.399111710695394,1,139.11253830426713,43.33899504608668,0,46.994140419730726,0,154.15349877826313,146.65205093201226,139.1506030857614,0,146.6787956989247,1,146.75109677419357,1,,0,1.2462978974233143,1,140.94,0.9972027021354757,1.0024371453316863,0
2022-12-07,140.94,142.19,143.37,140.0,69721094,146.89749999999998,,1,10.079871486069624,14.344472722872304,6.68114880106375,0.7064743589744467,54.277987941561975,1,139.4020875381818,41.19858043214434,0,47.96637926918635,0,153.40003219968136,146.1080460813444,138.81605996300746,0,146.30086021505372,1,146.37618730489075,1,,0,1.6059292022390752,1,142.65,1.0024371453316863,0.999306326521796,1
2022-12-08,142.65,142.36,143.52,141.1,62128338,147.2865,,1,9.221884337462667,12.910025450585074,7.219875319608681,0.5675000000000807,53.23172150860424,1,139.68584578741817,43.79347875377434,0,50.14270317988798,0,151.4506059703423,145.77870835931162,140.10681074828094,0,146.05776344086019,1,146.13578812393007,1,,0,1.6945078712287427,1,142.16,0.999306326521796,1.00327965920923,0
2022-12-09,142.16,142.34,145.57,140.9,76097011,147.051,,1,10.349695903716384,11.619022905526567,7.207246876544784,0.00955128205137612,53.078848691573356,1,139.96392887166982,43.20510638895557,0,40.14694881185616,0,151.4523874356215,145.4340694679486,139.41575150027572,0,145.79746236559137,1,145.87928566432169,1,,0,1.2251193849416193,1,144.49,1.00327965920923,1.0013591982584134,1
2022-12-12,144.49,142.7,144.5,141.06,70462654,146.79049999999998,,1,9.314726313344746,10.45712061497391,7.195520465128307,-0.7545512820511817,59.81048399099741,1,140.23645029423642,46.8610565039733,0,45.02547717201989,0,151.33798910118122,145.34415809004875,139.35032707891628,0,145.69316129032256,1,145.78965433113964,1,,0,0.7462886052816036,-1,145.47,1.0013591982584134,0.9968558453820541,1
2022-12-13,145.47,149.5,149.9692,144.24,93886161,146.64999999999995,,1,13.852453682010273,9.41140855347652,7.4234721972664115,-1.2472435897434764,61.47904093466722,1,140.5035212883517,48.36654349780644,0,39.56730591480347,0,151.33820953298553,145.35614303385364,139.37407653472175,0,145.67627956989247,1,145.7690314710661,1,,0,0.7354932737368228,-1,143.21,0.9968558453820541,0.9903335106558835,0
2022-12-14,143.21,145.35,146.655,141.16,82291182,146.30849999999995,,1,12.467208313809245,11.55026769812888,6.926481816977818,-1.4964102564101154,54.29595880330063,1,140.76525086258465,45.18713763218928,0,41.36027440671995,0,151.10679560511323,145.15174845920092,139.1967013132886,0,145.53051612903226,1,145.6039326664812,1,,0,0.8601777174328965,-1,136.5,0.9903335106558835,0.9970127951151077,0
2022-12-15,136.5,141.11,141.8,136.025,98931907,145.69399999999996,,1,11.22048748242832,15.530240928315983,7.3955823492336235,-1.7701923076921844,51.36846458426601,-1,153.59,37.33906337636783,0,38.099810645781446,0,151.31540719127196,144.3277724154675,137.34013763966306,1,144.9678494623656,1,145.01658217186952,1,,0,1.2469384219372743,1,134.51,0.9970127951151077,0.9967281320633459,0
2022-12-16,134.51,136.685,137.65,133.73,160156900,144.88349999999997,,1,10.098438734185487,16.2722168354844,8.218507808964713,-2.8830128205126755,47.82074349998684,-1,153.2387,35.376694006898475,0,37.31282983025616,0,151.32178687398684,143.39274647113726,135.46370606828768,1,144.29513978494626,1,144.33873816078116,1,,0,2.0610565364618347,1,132.37,0.9967281320633459,0.9998917306997984,0
2022-12-19,132.37,135.11,135.2,131.32,79592614,143.93749999999994,,1,9.08859486076694,17.054995151935955,9.366045053090106,-3.6536538461537305,48.198790688286856,-1,152.458352,33.34704882434142,0,35.600548521872035,0,151.213606681054,142.3429610929337,133.47231550481342,1,143.49376344086022,1,143.56656150524688,1,,0,3.2872743393967916,1,132.3,0.9998917306997984,1.00481681683865,0
2022-12-20,132.3,131.39,133.25,129.89,77432819,143.15199999999996,,1,8.179735374690246,16.779495636742368,10.651102605895405,-4.276923076922969,39.9224778359845,-1,151.19005088,33.27978951583342,0,37.095950230391736,0,151.18150347465092,141.3864886078924,131.59147374113388,0,142.70079569892476,1,142.83968656942452,1,,0,1.117023663089301,1,135.45,1.00481681683865,0.995098454676975,1
2022-12-21,135.45,132.98,136.81,132.75,85927993,142.41549999999995,,1,10.921761837221224,15.101546073068132,10.951707142834042,-4.715128205128053,40.313196734847864,-1,149.4860468096,39.22063613741412,0,35.74364888536339,0,150.60850752615866,140.82110874047407,131.0337099547895,0,142.12529032258067,1,142.36293259720358,1,,0,0.5987196167473857,-1,132.23,0.995098454676975,0.9994263379438416,0
2022-12-22,132.23,134.352,134.56,130.3,77852108,141.47349999999994,,1,9.829585653499102,16.041391465761308,11.643139455105924,-4.920128205128066,40.146296240638364,-1,147.918363064832,35.71937293283639,0,36.36730847181622,0,149.88171604010626,140.00290790804797,130.1240997759897,0,141.35075268817207,1,141.70919501028723,1,,0,0.7726303562477694,-1,131.86,0.9994263379438416,0.9971371768131326,0
2022-12-23,131.86,130.92,132.415,129.64,63814893,140.66099999999994,,1,8.84662708814919,15.097252319185202,12.394535896965547,-5.02564102564088,34.27564897088799,-1,146.47609401964544,35.32909573008102,0,39.65476370418943,0,149.39050737016598,139.22739286918627,129.06427836820657,0,140.55802150537636,1,141.07376307413966,1,,0,0.9677527542093116,-1,130.03,0.9971371768131326,0.9935974980431332,0
2022-12-27,130.03,131.38,131.41,128.72,69007830,139.95149999999995,,1,7.961964379334272,14.50752708726667,13.248720042506292,-5.281538461538361,34.3500735409288,-1,144.79248461768088,33.38611162561698,0,45.44770355304165,0,149.2103126992255,138.35145069116854,127.49258868311158,0,139.6795053763441,1,140.3612622306468,1,,0,1.4854499348476453,1,126.04,0.9935974980431332,1.0057748477217614,0
2022-12-28,126.04,129.67,131.0275,125.87,85438391,139.19499999999996,,1,7.165767941400844,15.906774378539998,14.50563118984641,-5.653717948717826,34.128127986233935,-1,142.86378646355917,29.56787118643551,1,41.99745767163962,0,149.3103767430788,137.17893157772392,125.04748641236905,0,138.58587096774195,1,139.43730982866958,1,,0,1.7703840532981996,1,129.61,1.0057748477217614,1.000506914848721,1
2022-12-29,129.61,127.99,130.4814,127.73,75703710,138.27399999999994,,1,6.44919114726076,14.316096940685998,15.672762969519377,-6.186025641025566,34.50805005591073,-1,140.48465635866089,36.55900219618272,0,47.00135104251189,0,148.5684769381947,136.458080951274,124.34768496435333,0,137.77038709677424,1,138.80328983972316,1,,0,1.018218733555524,1,129.93,1.000506914848721,0.9921671880238706,1
2022-12-30,129.93,128.41,129.95,127.43,77034209,137.35499999999996,,1,5.8042720325346835,13.184487246617396,16.807746281188717,-6.702179487179421,27.982141185700282,-1,138.43860446844837,37.16110631965089,0,49.22410652607107,0,147.62140379248672,135.8363589559146,124.05131411934245,0,137.01948387096778,1,138.23081952748296,1,,0,0.7383143031832315,-1,125.07,0.9921671880238706,1.002125008079395,0
2023-01-03,125.07,130.28,130.9,124.17,112117471,136.21799999999996,,1,5.223844829281215,15.12603852195566,18.390639755757284,-7.213846153846077,21.197351167683717,-1,136.6789998428656,32.167743055024914,0,40.796083807058494,0,146.70385528989323,134.81099143630368,122.91812758271412,0,135.9955913978495,1,137.38173439667761,1,,0,0.8489438422811691,-1,126.36,1.002125008079395,0.9977968683487362,1
2023-01-04,126.36,126.89,128.6557,125.08,89113633,135.20449999999997,142.29139999999995,1,4.701460346353094,13.613434669760094,19.86046941071381,-7.2223076923076235,13.093663011500697,-1,134.6775598680071,34.676797690211735,0,40.99300002452621,0,145.68059219234524,134.00613510903668,122.33167802572811,0,135.11008602150542,1,136.67065475818228,1,,0,1.0972630647821993,1,125.02,0.9977968683487362,1.007483393419443,0
2023-01-05,125.02,127.13,127.77,124.76,80962708,134.30999999999997,141.80279999999996,1,4.231314311717784,12.572091202784078,21.278361280435774,-7.274679487179441,13.225974394798309,-1,132.99635028912599,33.298941015205884,0,36.27765686421207,0,145.01981626249938,133.15031271769985,121.28080917290032,0,134.19174193548392,1,135.9189996124931,1,,0,1.550902594750776,1,129.62,1.007483393419443,1.000838821792386,1
