Date,.SPX,SMA_200,bear_market,year_month,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,,,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ
30/06/17,2423.41,2293.9707,FALSE,2017-06,90.32,71.9661789,65.1764018,50.68924517,91.38,72.09,126.68,126.39,51.31,85.69611521,30.91864124,77.95,42.42,66.37,84.37,36.085,82.69,62.64,45.38,37.97177502,17.22,201.1,190.2205434,113.17,60.62,48.61,34.36,107.46,257.27,31.84160691,31.74668254,297.64,31.96,56.33,57.25,84.56,61.85,192.17,54.67,120.47,211.53,40.31827308,111.51,127.65,126.53,145.38,117.57,153.4,14.58273958,152.3825112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 24,268.80 "," 17,010.77 "," 32,233.14 "," 8,321.02 "," 38,305.28 "," 16,833.30 "," 30,651.29 "," 4,675.20 "," 53,023.76 "," 16,712.76 "," 35,472.32 "," 7,349.07 "," 36,075.73 "," 19,355.99 "," 9,605.34 "," 3,444.35 "," 39,419.21 "," 21,958.87 ", 215.15 ," 19,564.37 "," 42,726.91 "," 38,352.22 "," 30,291.03 "," 21,500.78 "," 21,762.79 "," 6,396.32 "," 20,898.14 "," 43,689.89 "," 13,645.58 "," 10,461.16 "," 35,722.58 "," 12,273.40 "," 14,958.54 "," 15,720.62 "," 10,251.20 "," 2,302.18 "," 16,380.46 "," 24,849.39 "," 35,549.83 "," 24,337.29 "," 19,657.76 "," 45,854.03 "," 42,717.15 "," 16,053.93 "," 37,870.85 "," 19,483.29 "," 30,666.21 "," 42,497.23 "," 9,684.33 "," 5,331.54 ", FALSE ," 1,146,382.38 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/07/17,2470.3,2323.918,FALSE,2017-07,94.37,75.65140352,63.80644,49.85266348,90.71,75.16,123.12,132.63,50.31,92.5182246,30.47562787,81.1,42.98,67.69,87.26,35.155,83.75,66.22,44.21,36.89,24.62,202.89,196.352916,118.79,61.66,49.18,36.43,113.95,261.7,31.43398884,31.97001599,297.64,31.65,53.55,58.79,84.56,62.53,192.35,56.1,121.25,186.5,41.78960921,105.88,136.34,128.09,146.46,108.12,149.6,13.6200681,151.0295245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,357.03 "," 17,881.85 "," 31,555.62 "," 8,183.69 "," 38,024.42 "," 17,550.16 "," 29,789.92 "," 4,906.02 "," 51,990.36 "," 18,043.23 "," 34,964.06 "," 7,646.05 "," 36,551.98 "," 19,740.96 "," 9,934.36 "," 3,355.58 "," 39,924.53 "," 23,213.87 ", 209.61 ," 19,007.00 "," 61,088.07 "," 38,693.59 "," 31,267.56 "," 22,568.51 "," 22,136.16 "," 6,471.32 "," 22,157.14 "," 46,328.53 "," 13,880.55 "," 10,327.24 "," 35,973.88 "," 12,273.40 "," 14,813.44 "," 14,944.78 "," 10,526.95 "," 2,302.18 "," 16,560.55 "," 24,872.67 "," 36,479.71 "," 24,494.86 "," 17,331.69 "," 47,527.38 "," 40,560.42 "," 17,146.83 "," 38,337.76 "," 19,628.03 "," 28,201.33 "," 41,444.50 "," 9,045.03 "," 5,284.20 ", FALSE ," 1,170,498.54 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/08/17,2471.65,2360.9241,FALSE,2017-08,95.49,76.32686248,61.4230818,49.20621399,98.89,72.56,121.26,126.93,58.06,87.60669182,30.09722062,80.9,44.82,70.38,81.05,36.15,83.81,64.32,38.6,33.9,24.91,192.95,194.4420336,112.79,64.71,50.94,39.42,117.49,265.97,32.15443008,33.30001665,297.64,29.81,55.69,57.9,84.56,64.33,187.73,59.99,121.31,182.26,40.49532183,98.25,150.06,121.18,141.42,99.69,149.87,13.07539871,149.3430551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,657.97 "," 18,041.51 "," 30,376.93 "," 8,077.57 "," 41,453.37 "," 16,943.05 "," 29,339.88 "," 4,695.17 "," 59,999.22 "," 17,085.36 "," 34,529.92 "," 7,627.20 "," 38,116.79 "," 20,525.46 "," 9,227.37 "," 3,450.56 "," 39,953.13 "," 22,547.81 ", 183.01 ," 17,466.45 "," 61,807.63 "," 36,797.91 "," 30,963.27 "," 21,428.59 "," 23,231.12 "," 6,702.91 "," 23,975.69 "," 47,767.78 "," 14,107.03 "," 10,563.93 "," 37,470.45 "," 12,273.40 "," 13,952.25 "," 15,542.01 "," 10,367.59 "," 2,302.18 "," 17,037.26 "," 24,275.26 "," 39,009.23 "," 24,506.98 "," 16,937.66 "," 46,055.38 "," 37,637.53 "," 18,872.33 "," 36,269.58 "," 18,952.58 "," 26,002.50 "," 41,519.30 "," 8,683.32 "," 5,225.19 ", FALSE ," 1,175,535.55 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
29/09/17,2519.36,2389.07595,FALSE,2017-09,95.03,76.05866554,58.5236421,50.19490145,111.08,81.05,119.6,124.21,55.08,94.52529497,31.40780183,80.91,43.51,68.09,83.19,36.865,91.61,62.04,36.69,36.62,25.59,184.51,191.039493,116.02,61.66,53.36,38.9,124.71,254.03,33.8417793,36.70335169,297.64,27.83,59.43,61.55,84.56,69.45,178.42,57.84,118.97,198.55,44.16450446,97.67,159.18,122.52,142.55,108.17,163.56,14.35807179,156.5367521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,534.37 "," 17,978.12 "," 28,943.00 "," 8,239.87 "," 46,563.25 "," 18,925.50 "," 28,938.23 "," 4,594.56 "," 56,919.68 "," 18,434.65 "," 36,033.52 "," 7,628.14 "," 37,002.71 "," 19,857.61 "," 9,471.00 "," 3,518.81 "," 43,671.47 "," 21,748.54 ", 173.95 ," 18,867.88 "," 63,494.87 "," 35,188.30 "," 30,421.44 "," 22,042.25 "," 22,136.16 "," 7,021.34 "," 23,659.42 "," 50,703.21 "," 13,473.73 "," 11,118.29 "," 41,300.01 "," 12,273.40 "," 13,025.53 "," 16,585.77 "," 11,021.16 "," 2,302.18 "," 18,393.25 "," 23,071.39 "," 37,611.16 "," 24,034.26 "," 18,451.51 "," 50,228.35 "," 37,415.34 "," 20,019.31 "," 36,670.64 "," 19,104.02 "," 28,214.37 "," 45,311.91 "," 9,535.13 "," 5,476.89 ", FALSE ," 1,202,349.49 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/10/17,2575.26,2421.32495,FALSE,2017-10,103.95,69.70140474,58.6737749,52.92329855,106.39,80.84,121.75,120.52,58.81,103.4027216,33.14293752,87.76,46.7,57.77,85.05,34.9,91.08,61.55,37.85,31.43,25,174,203.4407298,125.82,59.77,54.23,40,135.8,262.43,33.23509194,40.37668686,297.64,25.84,59.2,63.33,84.56,72.28,181.33,61.99,123.96,183,43.79209158,92.59,169.96,132.45,150.82,120.78,165.78,14.06340365,153.4782399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 27,931.15 "," 16,475.44 "," 29,017.25 "," 8,687.76 "," 44,597.27 "," 18,876.46 "," 29,458.44 "," 4,458.07 "," 60,774.27 "," 20,165.96 "," 38,024.21 "," 8,273.95 "," 39,715.62 "," 16,847.91 "," 9,682.76 "," 3,331.24 "," 43,418.82 "," 21,576.77 ", 179.45 ," 16,193.82 "," 62,030.94 "," 33,183.92 "," 32,396.23 "," 23,904.11 "," 21,457.64 "," 7,135.82 "," 24,328.45 "," 55,212.06 "," 13,919.27 "," 10,918.97 "," 45,433.39 "," 12,273.40 "," 12,094.14 "," 16,521.58 "," 11,339.88 "," 2,302.18 "," 19,142.76 "," 23,447.68 "," 40,309.75 "," 25,042.34 "," 17,006.43 "," 49,804.80 "," 35,469.30 "," 21,375.05 "," 39,642.72 "," 20,212.34 "," 31,503.49 "," 45,926.93 "," 9,339.45 "," 5,369.88 ", FALSE ," 1,225,731.51 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
30/11/17,2647.58,2452.7593,FALSE,2017-11,100.56,74.73,62.0799128,60.71748866,111.14,88.08,125.65,132.21,71.73,105.4773376,32.65377692,91.56,48.65,54.24,96.42,37.775,97.56,67.81,41.72,29.73,27.65,195.27,222.4910574,125.79,61.07,56.37,40.87,141.15,246.99,34.37263074,43.08002154,297.64,26.44,63.42,65.83,84.56,77.56,181.33,63.96,127.06,186.16,42.9373735,93.02,186.24,135.57,152.11,125.64,179.82,15.74741207,175.7262961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 27,020.27 "," 17,664.06 "," 30,701.77 "," 9,967.23 "," 46,588.41 "," 20,567.03 "," 30,402.08 "," 4,890.48 "," 74,125.80 "," 20,570.56 "," 37,463.01 "," 8,632.22 "," 41,373.98 "," 15,818.43 "," 10,977.21 "," 3,605.67 "," 46,507.90 "," 23,771.25 ", 197.80 ," 15,317.92 "," 68,606.22 "," 37,240.36 "," 35,429.84 "," 23,898.42 "," 21,924.35 "," 7,417.41 "," 24,857.59 "," 57,387.20 "," 13,100.33 "," 11,292.69 "," 48,475.28 "," 12,273.40 "," 12,374.96 "," 17,699.30 "," 11,787.53 "," 2,302.18 "," 20,541.12 "," 23,447.68 "," 41,590.77 "," 25,668.60 "," 17,300.09 "," 48,832.73 "," 35,634.02 "," 23,422.51 "," 40,576.55 "," 20,385.22 "," 32,771.14 "," 49,816.51 "," 10,457.79 "," 6,148.29 ", FALSE ," 1,288,823.15 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
29/12/17,2673.61,2482.1842,FALSE,2017-12,100.24,74.97,63.7876734,61.16237628,114.98,93.01,128.37,132.81,69,121.8233819,32.54302358,91.49,50.28,44.83,96,38.23,101.15,69.18,42.75,31.64,28.48,201.75,208.6956564,135.34,63.51,57.07,37.73,157.58,241.37,34.33471278,43.85002193,297.64,26.08,61.28,63.28,84.56,79.86,178.41,58.99,130.59,188.96,44.13172847,90.89,181.15,135.64,146.13,129.65,189.53,16.03608018,177.3365409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,934.29 "," 17,720.79 "," 31,546.34 "," 10,040.26 "," 48,198.08 "," 21,718.21 "," 31,060.20 "," 4,912.68 "," 71,304.61 "," 23,758.42 "," 37,335.94 "," 8,625.62 "," 42,760.20 "," 13,074.12 "," 10,929.39 "," 3,649.10 "," 48,219.29 "," 24,251.51 ", 202.68 ," 16,302.02 "," 70,665.65 "," 38,476.18 "," 33,233.04 "," 25,712.79 "," 22,800.31 "," 7,509.52 "," 22,947.81 "," 64,067.13 "," 12,802.24 "," 11,280.24 "," 49,341.71 "," 12,273.40 "," 12,206.46 "," 17,102.07 "," 11,330.93 "," 2,302.18 "," 21,150.26 "," 23,070.10 "," 38,358.97 "," 26,381.73 "," 17,560.30 "," 50,191.07 "," 34,818.06 "," 22,782.37 "," 40,597.50 "," 19,583.80 "," 33,817.08 "," 52,506.52 "," 10,649.49 "," 6,204.63 ", FALSE ," 1,304,267.30 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/01/18,2823.81,2527.88855,FALSE,2018-01,111.78,76.9,63.9096563,60.60143102,120.83,103.12,135.4,120.8,76.53,121.0996786,34.64733708,83.17,55.23,42.43,100.05,40.16,102.4,62.91,42.7,32.15,26.01,196.21,236.8519236,135.95,65.1,62.16,35.03,162.78,232.98,35.11203096,48.81669108,297.64,24.08,66.78,68.32,84.56,85.65,170.4,56.63,129.7,216.85,46.29237021,94.57,190.92,149.92,156.15,135.24,200.9,17.64608823,185.673607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,035.06 "," 18,176.99 "," 31,606.67 "," 9,948.18 "," 50,650.32 "," 24,078.93 "," 32,761.17 "," 4,468.42 "," 79,086.12 "," 23,617.28 "," 39,750.18 "," 7,841.21 "," 46,969.89 "," 12,374.19 "," 11,390.48 "," 3,833.32 "," 48,815.18 "," 22,053.52 ", 202.45 ," 16,564.79 "," 64,536.99 "," 37,419.63 "," 37,716.69 "," 25,828.68 "," 23,371.13 "," 8,179.29 "," 21,305.64 "," 66,181.29 "," 12,357.24 "," 11,535.61 "," 54,930.40 "," 12,273.40 "," 11,270.39 "," 18,637.02 "," 12,233.39 "," 2,302.18 "," 22,683.69 "," 22,034.33 "," 36,824.35 "," 26,201.93 "," 20,152.15 "," 52,648.37 "," 36,227.79 "," 24,011.09 "," 44,871.55 "," 20,926.64 "," 35,275.14 "," 55,656.41 "," 11,718.69 "," 6,496.32 ", FALSE ," 1,350,031.78 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
28/02/18,2713.83,2558.6494,FALSE,2018-02,113.39,74.59,62.117446,54.72117726,118.57,94.59,117.73,113.94,75.09,120.2698322,32.33074634,79.36,59.81,41.09,102.19,41.34,90.37,58.11,38.83,26.4,25.86,202.4,216.4561788,131.05,60.61,60.33,31.46,154.63,223.83,34.42002819,46.30668982,297.64,21.64,64.19,69.11,84.56,80.79,156.02,54.3,121.31,222.41,44.44837424,95.57,185.95,139,141.92,138.03,182.27,16.27941473,181.890961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,467.66 "," 17,630.97 "," 30,720.33 "," 8,982.89 "," 49,702.96 "," 22,087.14 "," 28,485.76 "," 4,214.67 "," 77,598.02 "," 23,455.44 "," 37,092.40 "," 7,482.01 "," 50,864.91 "," 11,983.39 "," 11,634.11 "," 3,945.95 "," 43,080.35 "," 20,370.85 ", 184.10 ," 13,602.19 "," 64,164.81 "," 38,600.14 "," 34,468.84 "," 24,897.74 "," 21,759.20 "," 7,938.49 "," 19,134.33 "," 62,867.75 "," 11,871.92 "," 11,308.26 "," 52,106.05 "," 12,273.40 "," 10,128.37 "," 17,914.20 "," 12,374.85 "," 2,302.18 "," 21,396.56 "," 20,174.86 "," 35,309.24 "," 24,506.98 "," 20,668.85 "," 50,551.20 "," 36,610.87 "," 23,386.04 "," 41,603.16 "," 19,019.59 "," 36,002.87 "," 50,495.24 "," 10,811.09 "," 6,363.98 ", FALSE ," 1,294,597.18 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
29/03/18,2640.87,2589.12615,FALSE,2018-03,111.52,74.26,61.0008333,57.00364418,117.15,93.55,114.17,116.11,86.68,122.0839151,32.30305801,82.13,61.42,43.93,104,40.78,95.92,58.98,37.36,27.77,30.53,217.44,211.269498,121.78,61.04,59.92,32.86,147.38,240.68,33.64271001,48.9900245,297.64,23.23,63.59,68.73,84.56,78.76,164.46,56.63,124.89,233.56,41.08323682,84.3,187.17,138.86,136.77,146.22,178.24,16.49208246,179.5375263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 29,965.20 "," 17,552.96 "," 30,168.11 "," 9,357.58 "," 49,107.72 "," 21,844.30 "," 27,624.39 "," 4,294.94 "," 89,575.13 "," 23,809.23 "," 37,060.63 "," 7,743.16 "," 52,234.12 "," 12,811.64 "," 11,840.18 "," 3,892.50 "," 45,726.10 "," 20,675.84 ", 177.13 ," 14,308.06 "," 75,752.19 "," 41,468.45 "," 33,642.90 "," 23,136.57 "," 21,913.58 "," 7,884.54 "," 19,985.82 "," 59,920.12 "," 12,765.65 "," 11,052.89 "," 55,125.44 "," 12,273.40 "," 10,872.55 "," 17,746.75 "," 12,306.81 "," 2,302.18 "," 20,858.93 "," 21,266.23 "," 36,824.35 "," 25,230.21 "," 21,705.04 "," 46,724.02 "," 32,293.57 "," 23,539.47 "," 41,561.26 "," 18,329.41 "," 38,139.09 "," 49,378.79 "," 10,952.32 "," 6,281.63 ", FALSE ," 1,321,003.07 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
30/04/18,2648.05,2612.3308,FALSE,2018-04,113.05,70.34,55.267637,51.15240483,117.43,96.53,111.69,115.85,86,123.9462448,33.94589924,86.58,64.56,46.1,106.45,42.425,111.31,58.85,38.79,36.11,31,198.63,226.0593378,103.86,60.51,58.13,33.94,144.36,239.69,34.70441289,44.62002231,297.64,23.36,61.35,69.99,84.56,78.84,163,58.62,124.57,241.73,39.53105166,88.09,187.09,131.6,135.67,138.81,184.8,17.07141869,187.8555362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 30,376.31 "," 16,626.39 "," 27,332.74 "," 8,397.05 "," 49,225.09 "," 22,540.14 "," 27,024.34 "," 4,285.32 "," 88,872.42 "," 24,172.43 "," 38,945.43 "," 8,162.70 "," 54,904.51 "," 13,444.50 "," 12,119.10 "," 4,049.51 "," 53,062.67 "," 20,630.26 ", 183.91 ," 18,605.12 "," 76,918.37 "," 37,881.16 "," 35,998.06 "," 19,732.01 "," 21,723.30 "," 7,649.00 "," 20,642.69 "," 58,692.29 "," 12,713.14 "," 11,401.70 "," 50,208.15 "," 12,273.40 "," 10,933.40 "," 17,121.61 "," 12,532.43 "," 2,302.18 "," 20,880.12 "," 21,077.44 "," 38,118.37 "," 25,165.57 "," 22,464.29 "," 44,958.72 "," 33,745.44 "," 23,529.41 "," 39,388.32 "," 18,181.99 "," 36,206.32 "," 51,196.14 "," 11,337.06 "," 6,572.66 ", FALSE ," 1,324,504.64 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
31/05/18,2705.27,2637.8968,FALSE,2018-05,111.16,69.37,60.4190687,50.04018578,128.1,87.48,127.74,118.89,93.79,116.525874,34.45351873,83.14,71.59,43.33,106.24,45.16,116.49,58.08,37.89,34.59,34.23,213.65,216.0369546,107.69,55.7,61.53,33.29,151.91,239.03,34.05980757,51.98669266,297.64,23.97,63.07,66.28,84.56,80.71,165.54,59.19,124.92,251.48,38.63699301,86.75,201.46,128.52,130.69,142.92,186.55,17.96075647,188.8845684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 29,868.47 "," 16,397.11 "," 29,880.39 "," 8,214.47 "," 53,697.81 "," 20,426.93 "," 30,907.77 "," 4,397.77 "," 96,922.61 "," 22,725.28 "," 39,527.81 "," 7,838.38 "," 60,883.11 "," 12,636.66 "," 12,095.20 "," 4,310.57 "," 55,532.04 "," 20,360.34 ", 179.64 ," 17,821.96 "," 84,932.76 "," 40,745.65 "," 34,402.08 "," 20,459.66 "," 19,996.50 "," 8,096.39 "," 20,247.35 "," 61,761.88 "," 12,678.13 "," 11,189.92 "," 58,497.41 "," 12,273.40 "," 11,218.90 "," 17,601.63 "," 11,868.11 "," 2,302.18 "," 21,375.37 "," 21,405.88 "," 38,489.02 "," 25,236.27 "," 23,370.37 "," 43,941.90 "," 33,232.12 "," 25,336.66 "," 38,466.46 "," 17,514.59 "," 37,278.34 "," 51,680.95 "," 11,927.66 "," 6,608.67 ", FALSE ," 1,368,760.54 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
29/06/18,2718.37,2668.9817,FALSE,2018-06,111.49,66.86,65.5611171,50.7752175,121.55,98.6,129.06,126.55,85.7,126.9568503,33.650557,85.38,70.6,42.56,107.64,47.59,112.31,62.08,39.75,33.03,30.7,197.86,233.5566264,105.74,59.75,60.99,35.01,135.67,239.07,34.39158972,49.65335816,297.64,25.82,59.15,65.28,84.56,79.16,171.89,60.85,126.17,282.17,38.46935701,92.31,199.06,122.34,127.02,151.5,195.1,18.23809119,199.1177215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 29,957.14 "," 15,803.81 "," 32,423.40 "," 8,335.13 "," 50,952.14 "," 23,023.49 "," 31,227.15 "," 4,681.12 "," 88,562.40 "," 24,759.57 "," 38,606.59 "," 8,049.57 "," 60,041.18 "," 12,412.10 "," 12,254.58 "," 4,542.52 "," 53,539.38 "," 21,762.56 ", 188.46 ," 17,018.19 "," 76,174.00 "," 37,734.31 "," 37,191.94 "," 20,089.18 "," 21,450.46 "," 8,025.33 "," 21,293.48 "," 55,159.20 "," 12,680.25 "," 11,298.92 "," 55,871.85 "," 12,273.40 "," 12,084.77 "," 16,507.63 "," 11,689.05 "," 2,302.18 "," 20,964.87 "," 22,227.00 "," 39,568.45 "," 25,488.80 "," 26,222.43 "," 43,751.25 "," 35,362.04 "," 25,034.82 "," 36,616.77 "," 17,022.75 "," 39,516.29 "," 54,049.61 "," 12,111.84 "," 6,966.70 ", FALSE ," 1,354,870.07 ",268.70,236.37,494.55,164.16,419.19,233.50,241.96,36.99,1033.40,195.02,1147.28,94.28,850.44,291.64,113.85,95.45,476.71,350.56,4.74,515.23,2481.24,190.71,159.24,189.99,359.00,131.58,608.21,406.57,53.04,328.54,1125.24,41.24,468.04,279.08,179.06,27.23,264.84,129.31,650.26,202.02,92.93,1137.30,383.08,125.77,299.30,134.02,260.83,277.04,664.10,34.99
